Unix_Timestamp,time,mag,mag_err
1655194279.570739,2744.8411987354502,6.761456261155706,0.0001333644253984
1655194879.5710251,2744.848143183127,6.760625983624466,0.0001333136492899
1655195479.5713112,2744.8550876310364,6.759223163509148,0.0001332242953687
1655196079.5716376,2744.862032079179,6.756705507570034,0.0001330713883739
1655196679.5719638,2744.868976527321,6.754573165975261,0.0001329452758543
1655197279.5722902,2744.8759209754635,6.751975415228165,0.0001327826114737
1655197879.5726566,2744.882865424072,6.750503895943723,0.0001326883357391
1655198479.572983,2744.889809872448,6.74981995436174,0.0001326483136028
1655199079.5733497,2744.8967543212884,6.749279207254373,0.0001326158784507
1655199679.5737565,2744.9036987701293,6.747554185142356,0.0001325097913191
1655200279.574123,2744.910643219204,6.745728890794174,0.0001323957292465
1655200879.57453,2744.9175876682766,6.74467096077333,0.0001323314409769
